"","text","favoriteCount","created","statusSource","period"
"3327","  Yes they were very good But France also fantastic match",1,"2022-12-10","iPhone",5
"3328","    Not at all",0,"2022-12-10","Android",5
"3329","   Kane a disgrace as Captain",2,"2022-12-10","iPhone",5
"3330","Well played  and hard luck   you need a better coach  may be  is open ",0,"2022-12-10","iPhone",5
"3331","Cant hate them ",5,"2022-12-10","Android",5
"3332","goodnight adv congrts  ",1,"2022-12-10","Web App",5
"3333","   We are part of the elite now Expect us to be in the mix for the foreseeable now",0,"2022-12-10","iPhone",5
"3334","   Correct they have 23 tournaments and our young players look better than many ",1,"2022-12-10","iPhone",5
"3335","   4 englishmen on him lmao its not coming home DEHOOOOOOORS",7,"2022-12-10","iPhone",5
"3336","   Well never win playing this defensive nonsense  Get a new manager and let our creative players play",2,"2022-12-10","Web App",5
"3337","  Thats his job Hes bottled the pressure",0,"2022-12-10","Android",5
"3338","   England are not mentally strong enough as shown from the Kane pen",0,"2022-12-10","iPhone",5
"3339","   We arent horrible enough Not ruthless enough too noble so so England",0,"2022-12-10","iPhone",5
"3340","    they think we dont see them ffs laughing",0,"2022-12-10","Android",5
"3341","   Agreed  so proud of them Thought they were the better team",0,"2022-12-10","iPhone",5
"3342","Baggio lived with his miss so will Kane  It hurts but passes  ENGFRA FRA vs ENG  AllezLesBleus ",0,"2022-12-10","iPhone",5
"3343","    Your a disgrace you p7ick ",1,"2022-12-10","iPhone",5
"3344","   What was the point of taking James maddison if your not going to use him",5,"2022-12-10","Android",5
"3345","   People said 4 years ago after we got to a semi final we would come back stron ",21,"2022-12-10","Android",5
"3346","    Yes we did get dominated but we won ",0,"2022-12-10","Web App",5
"3347","   England coming home though ",0,"2022-12-10","iPhone",5
"3348","   Bro we aint coming on no one what",0,"2022-12-10","iPhone",5
"3349","    Facts",2,"2022-12-10","Android",5
"3350","   Heard it all before ",0,"2022-12-10","iPhone",5
"3351","   Kane should have scored the pen im afraid",1,"2022-12-10","Android",5
"3352","You won  Enjoy the WC I hope it makes you very happy Dear Lord what a sad little life",0,"2022-12-10","Android",5
"3353","   Last man standing",4,"2022-12-10","Android",5
"3354","God save ze rooster ",0,"2022-12-10","Android",5
"3355","GG  i guess",0,"2022-12-10","Web App",5
"3356","Footballs coming home

 ",1,"2022-12-10","Android",5
"3357","  Corruption joycatjoycatjoycatyou got 2 penalties",1,"2022-12-10","iPhone",5
"3358","    Ok take your domination to the semi final thensucker",0,"2022-12-10","Web App",5
"3359","I stand correct Good game  ",0,"2022-12-10","iPhone",5
"3360","  Thank God it wasnt a black player who missed the penalty It was you know who   ",1,"2022-12-10","Android",5
"3361","   Yeah at least can be world champion in our team",7,"2022-12-10","iPhone",5
"3362","    he OWNS dogvertzsob",142,"2022-12-10","iPhone",5
"3363","   Itll never come home with a Spurs player captaining the side and thankfully ",10,"2022-12-10","iPhone",5
"3364","   Accept yours blackafrican gt racist mentality wink",1,"2022-12-10","Android",5
"3365","   Did I miss something did he play today ",2,"2022-12-10","iPhone",5
"3366","  Trash fuqs",0,"2022-12-10","iPhone",5
"3367","   France wouldnt of conceded if he started",14,"2022-12-10","iPhone",5
"3368","    Genuinely cant believe youve just come out with that",6,"2022-12-10","iPad",5
"3369","   And then there was one",39,"2022-12-10","iPhone",5
"3370","   You sound jealous",0,"2022-12-10","Web App",5
"3371","    HAKIMI IS WAITING ",1,"2022-12-10","Android",5
"3372","   HOLD",1,"2022-12-10","Android",5
"3373","   Hes done nothing sob",53,"2022-12-10","iPhone",5
"3374","   Hahahah yes lads",5,"2022-12-10","iPhone",5
"3375","  U got the two pens u deserved but England dived whole game and got a lot of fouls tha ",0,"2022-12-10","Android",5
"3376","  vamos sobyou good mate",0,"2022-12-10","iPhone",5
"3377","  Maguire y kane the last dance",0,"2022-12-10","Web App",5
"3378","  I will be happy in both cases  ",0,"2022-12-10","Android",5
"3379","   Not having that",0,"2022-12-10","Android",5
"3380"," shit",2,"2022-12-10","iPhone",5
"3381","    No Hes in the box he tried to stay on his feet unlike the French go watch the game",0,"2022-12-10","Android",5
"3382","  His parents are African and he calls himself French",0,"2022-12-10","Android",5
"3383","    They played well",1,"2022-12-10","Android",5
"3384","check hidden ",12,"2022-12-10","iPhone",5
"3385","  Eat my ass",0,"2022-12-10","iPhone",5
"3386","I swear the ref in the England V France game was BLIND 
WorldCup WorldCup2022 WorldCupQatar2022 ",3,"2022-12-10","Web App",5
"3387","2 matchs  ",1,"2022-12-10","iPhone",5
"3388","    Merci from Scotland ",3,"2022-12-10","Android",5
"3389","  Morocco  VS France  

A low key AFCON final there gringrin",0,"2022-12-10","iPhone",5
"3390","   But france is not only mbappe Kiss Kiss ",22,"2022-12-10","Android",5
"3391","  Felicitations blushblush",0,"2022-12-10","Android",5
"3392","    You just listed some of Englands best players Are you okay",1,"2022-12-10","Android",5
"3393","Grand merci  
One Word  humilit
LEARN THAT 

FIFAWorldCup 
ANGFRA  
CDM 
 ",0,"2022-12-10","Android",5
"3394","  CRY BABY CRYYYY",1,"2022-12-10","iPhone",5
"3395"," Les rosbeef se sont fait Kane kane equipedefrance Giroud coupedumonde2022 angleterrefrance ",1,"2022-12-10","iPhone",5
"3396"," fuck yea",3,"2022-12-10","iPhone",5
"3397","France eliminate England and advance to the semifinals soccer

 FiersdetreBleus FRA  ",58,"2022-12-10","TweetDeck",5
"3398","Footballs not coming home Again The years of hurt continue But this  generation Bellingham Foden Sak ",2357,"2022-12-10","Web App",5
"3399","   Griezmann and Hernandez for playing a game of WWE on the pitch and Upemac ",0,"2022-12-10","Android",5
"3400","  Goodness What a satisfying evening Tiny Britain got sent to the headmasters office",0,"2022-12-10","Android",5
"3401","  Suck it You won two penalties you piece of crap",0,"2022-12-10","Web App",5
"3402","  Fucking neek if I was at that game ur husband would get smacked",0,"2022-12-10","iPhone",5
"3403"," You can stick your crusty crossaints up your bum1",1,"2022-12-10","Android",5
"3404","    Thats a weak take",1,"2022-12-10","Android",5
"3405","  Why u mad ",0,"2022-12-10","Android",5
"3406"," Brexit musclemusclemuscle",0,"2022-12-10","Android",5
"3407","Love how the FRA staff celebrate with the players  ENGFRA FRA vs ENG  AllezLesBleus  FiersdetreBleus ",1,"2022-12-10","iPhone",5
"3408","SIUUUUUUUUUUY ",0,"2022-12-10","Web App",5
"3409","  FELT THAT",1,"2022-12-10","iPhone",5
"3410","    How did you team do",1,"2022-12-10","Android",5
"3411"," Where is kane  Where is walker 
En route vers la Bretagne joy",0,"2022-12-10","Android",5
"3412","  It would be crazy same match 4 years afterwards Good luck against Messi",1,"2022-12-10","Web App",5
"3413"," who even came up with the idea of a country that looks like a beaten hexagon and is called frnce",0,"2022-12-10","Web App",5
"3414","    You had this typed out before the tournament started Because ",1,"2022-12-10","iPhone",5
"3415","Hmph Well I guess were all French for the next week then ",0,"2022-12-10","Web App",5
"3416","  Havent got a single French player Africa fc",1,"2022-12-10","iPhone",5
"3417","Another disappointing end for  Never really attacked and went for it Too negative vs an average ",0,"2022-12-10","Android",5
"3418","    You are just a clown  Who missed  that penalty",1,"2022-12-10","Web App",5
"3419","  Looser ",0,"2022-12-10","iPhone",5
"3420","   Pleure en silence",3,"2022-12-10","Android",5
"3421","   That normal the style of england is the possession but you are coming home looser starstar",7,"2022-12-10","iPhone",5
"3422","SERIAL WINNERS 

FRAANG ENGFRA ",2,"2022-12-10","iPhone",5
"3423","    It felt like they were the better team though",2,"2022-12-10","iPhone",5
"3424","Crack ",1,"2022-12-10","iPhone",5
"3425"," Vive Giroud Theo Hernandez bof",0,"2022-12-10","Android",5
"3426","     Do not underestimate Marocco Argentina and Croatia 
Sp ",1,"2022-12-10","Android",5
"3427","   I know",0,"2022-12-10","iPhone",5
"3428","  nothing compares to the relief im feeling rn",1,"2022-12-10","iPhone",5
"3429","FIFAWorldCup SemiFinals fixtures

ARG vs CRO

FRA vs MAR 

Congratulations   ",0,"2022-12-10","Android",5
"3430","FIFAWorldCup SemiFinals fixtures

ARG vs CRO

FRA vs MAR 

Congratulations   ",0,"2022-12-10","Android",5
"3431","So British media is Hugo Lloris still the weakest player in the   Next time maybe have a little r ",4,"2022-12-10","iPhone",5
"3432","  Miam frog",0,"2022-12-10","iPhone",5
"3433","Besides the 26 players selected for  there were another 30 players born in France at this WORLD CUP WorldCup",0,"2022-12-10","iPhone",5
"3434","      Giroud is the new   ",0,"2022-12-10","iPhone",5
"3435","    literally outside of the box",0,"2022-12-10","Android",5
"3436","   Penalty miss aside Kane was brilliant this tournament",0,"2022-12-10","iPhone",5
"3437","  Bye bye english rosbif ahahah your farmer team is out ",0,"2022-12-10","Web App",5
"3438","   English pls translate doesnt work but I just guess you enjoy the picture haha",0,"2022-12-10","iPhone",5
"3439","    Who plays instead of those players though There isnt anyone better",2,"2022-12-10","iPhone",5
"3440","   For who ",0,"2022-12-10","Android",5
"3441","  Corruption  Where  You had to penalty kick deserved  you had your chance",3,"2022-12-10","Android",5
"3442","  England were the better team Ref was poor",2,"2022-12-10","Android",5
"3443","  Agree that we should have won and the penalty was awful But can you imagine the pressure ",0,"2022-12-10","Tweetbot iΟS",5
"3444","  Eat my ass",0,"2022-12-10","iPhone",5
"3445","    Someones after attention England did 99 right tonight Sou ",2,"2022-12-10","iPhone",5
"3446","    Why are you trying to scapegoat some set of players why di ",2,"2022-12-10","Android",5
"3447","  My name is France",0,"2022-12-10","Android",5
"3448","    Prowse should have been there",0,"2022-12-10","iPhone",5
"3449","  Was never gonna win happy with the way we played Roll on 2024",0,"2022-12-10","iPhone",5
"3450","    You should be embarrassed youre team played so unprofessionally at ",2,"2022-12-10","Android",5
"3451","We can go home now   

We just didnt wanna lose to England 

Likkle entertainment fi di football ",0,"2022-12-10","iPhone",5
"3452","    MY GOAT",0,"2022-12-10","Web App",5
"3453","En demifinale mother effers Sorry I am childish But also I am childish ",3,"2022-12-10","Web App",5
"3454","FREED FROM DESIRE 

ON EST EN DEMIIIIIIIIII  

FRAANG FRA FiersdetreBleus ",15,"2022-12-10","iPhone",5
"3455","FRANCE FRANCE FRANCE ENGLAND IS GOING HOME  ",2,"2022-12-10","iPhone",5
"3456","    If I see this from you again xbox Im getting a ps5",1,"2022-12-10","Android",5
"3457"," Worldcupexit joy",0,"2022-12-10","Android",5
"3458","    Nothing wrong with shaw or pickford",9,"2022-12-10","iPhone",5
"3459","  shut up nonce",3,"2022-12-10","iPhone",5
"3460","    Already Youre a disgrace Same old English press pack",5,"2022-12-10","iPad",5
"3461","Bestia FiersdetreBleus ",0,"2022-12-10","iPhone",5
"3462","MY GUYfirefirefire",0,"2022-12-10","iPhone",5
"3463","    You cant even shoot a penalty lmaoooo",2,"2022-12-10","Android",5
"3464","    Could fit a few in there",0,"2022-12-10","iPhone",5
"3465","BREXIT   congrats  ",0,"2022-12-10","Web App",5
"3466","  And sterlingrashfordsaka arent blackWhat a racist",0,"2022-12-10","iPhone",5
"3467","  Bravo Giroud ",1,"2022-12-10","iPhone",5
"3468","  Belgium mood
Normal it was a hard final but at he end We win sunglasses
Great England team By the way",1,"2022-12-10","Android",5
"3469","    Did Maguire and Shaw miss the penalty ",0,"2022-12-10","iPhone",5
"3470","Africa 

Next an Afcon semi finale  ",0,"2022-12-10","Android",5
"3471","Whos coming home   FRAANG ",121,"2022-12-10","iPhone",5
"3472","    joyjoyjoyjoyLETS LAUGH AT PENGLAND",0,"2022-12-10","Android",5
"3473","  Maybe you need more penalty to win   OUT",0,"2022-12-10","Android",5
"3474","    Respect stones fella",0,"2022-12-10","Android",5
"3475","    France will not win the world cup",0,"2022-12-10","Android",5
"3476","   HmmI promise u gonna cry when we win the cup not laugh skull",1,"2022-12-10","iPhone",5
"3477","  This is historic congratulations there have never been two African teams in the semi ",0,"2022-12-10","iPhone",5
"3478","    Shit tweet",2,"2022-12-10","Android",5
"3479","    Snails anyone",0,"2022-12-10","iPhone",5
"3480","  England got out of the plane knowing that therell be kicked out by France or by another team before",1,"2022-12-10","Android",5
"3481","    Still aint gonna bring your dead mate back ",1,"2022-12-10","iPhone",5
"3482","    Strange how some of the players youve listed are gonna be in ",33,"2022-12-10","iPhone",5
"3483","  Looks like a muppet",0,"2022-12-10","Android",5
"3484"," corrupt should of been down to 10 but had ref in your pockets",0,"2022-12-10","Android",5
"3485","  Yes its our fault if Kane shoot a birds bitch",5,"2022-12-10","Android",5
"3486","LETS FCKING GOOOOOOOO ",0,"2022-12-10","iPad",5
"3487","    Point being ",1,"2022-12-10","Android",5
"3488","     Cocus",1,"2022-12-10","iPhone",5
"3489","     Cocus",1,"2022-12-10","iPhone",5
"3490","  I love ya theo but the french team are wankers hope morocco beat yall senseless",0,"2022-12-10","Web App",5
"3491","Allllleeeeeeezzzzzzzzz Grizou you were everywhere today Youre a star AllezLesBleus FIFAWorldCup FRAENG ",1,"2022-12-10","Android",5
"3492","    Harsh",0,"2022-12-10","iPhone",5
"3493","     Id suggest you get to know your football a bit better Vietnamese",0,"2022-12-10","iPhone",5
"3494"," Congratulations Africa Youre going to repeat as Champions Lets go 1",0,"2022-12-10","Android",5
"3495","  Congratulations revolvingheartsFRANCE soccermusclemy favourite tim",0,"2022-12-10","Android",5
"3496","  No seriously the English were very good They only lacked a bit of efficiency but o ",0,"2022-12-10","Web App",5
"3497","Once A Champion Always A Champion  firefirefirehearteyes

Love you big man  kissingheartkissinghearthearteyes

FranceVsEngland ",0,"2022-12-10","iPhone",5
"3498","  just demonstrated how to win with class Hold your heads high  you played well and went to ",0,"2022-12-10","iPhone",5
"3499","  2 penalty 
0 win ",7,"2022-12-10","Android",5
"3500","  2 penalties for England",1,"2022-12-10","Android",5
"3501"," GGs see you in the final its revenge szn bitches ",1,"2022-12-10","Android",5
"3502","Wallahi these man did the world a favor knocking England out ",3,"2022-12-10","iPhone",5
"3503","  What a save by Pickford",0,"2022-12-10","iPhone",5
"3504","Feel the magic in the air  blueheart ENGFRA",2321,"2022-12-10","iPhone",5
"3505","    Has England ever beaten a decent side at a major tournament",2,"2022-12-10","Android",5
"3506"," Nice meal MERCI  ",0,"2022-12-10","Android",5
"3507","3 France wins the Colonizer Bowl over England and will face Morocco in a sequel to the Battle of Tours ",4,"2022-12-10","Android",5
"3508","  Dont miss your chance to get some 

 NFTS 

 and a chance to own some r ",1,"2022-12-10","Web App",5
"3509","On to Morocco clap FiersdetreBleus ",0,"2022-12-10","iPhone",5
"3510","What a performance by   Gave  heaps of trouble unfortunately he is going home with  C ",0,"2022-12-10","iPhone",5
"3511","Its coming home sunglassestrophyFRAANG WorldCup2022 ",0,"2022-12-10","iPhone",5
"3512"," france about to do it back to back France  EquipeDeFrance francefootball",0,"2022-12-10","Web App",5
"3513"," Giroud ballon dor ",0,"2022-12-10","Android",5
"3514","    France beyond lucky to win that
England by far the better side
Mba ",0,"2022-12-10","Web App",5
"3515","  Pleure",1,"2022-12-10","iPhone",5
"3516","Lloris is the man Bravo  muscleclaptadasoccerANGFRA FIFAWorldCup FRAENG FiersdetreBleus fra",1,"2022-12-10","Android",5
"3517","  Youre telling me England wasnt all over you for 75 of that game",0,"2022-12-10","iPhone",5
"3518","    Lol France were 1st or 2nd gear absolute shambles of a footballing nation ",0,"2022-12-10","iPhone",5
"3519","Tous Giroud ",0,"2022-12-10","Android",5
"3520","  Le fairplay joy",0,"2022-12-10","iPhone",5
"3521","   Ollie Andy you are Gentlemen 

Entente Cordiale didnt go away 

Fairp ",2,"2022-12-10","iPhone",5
"3522","    Garbage His tactics where terrible very schoolboy playground ",0,"2022-12-10","iPhone",5
"3523","   Cry we love those British tears",0,"2022-12-10","iPhone",5
"3524","   We did it Thank for the support",1,"2022-12-10","iPhone",5
"3525"," Mbappe ",1,"2022-12-10","Android",5
"3526"," I love you France always beating england in anything everything",0,"2022-12-10","Android",5
"3527","Today Im happy sobsobsobsob
",3,"2022-12-10","iPhone",5
"3528","   Masterclass",0,"2022-12-10","Android",5
"3529"," This is historic congratulations there have never been two African teams in the semifinals of a W ",0,"2022-12-10","iPhone",5
"3530","Good game   hearteyeshearteyeshearteyes
Allez les Bleus  blueheartblueheartblueheartblueheartANGFRA ",647,"2022-12-10","iPhone",5
"3531","  Lets gooo",1,"2022-12-10","Android",5
"3532","    Pushed the world champions Youre joking arent you That g ",1,"2022-12-10","iPhone",5
"3533","JayJay Okocha saying Morocco v France is like an AFCON final grimacinggrimacinggrimacinggrimacinggrimacing ",0,"2022-12-10","iPhone",5
"3534"," grip on the world cup title remains tight

FIFAWorldCup Qatar2022 EnglandVsFrance ",0,"2022-12-10","Web App",5
"3535","   A lot of red ones for the french too",0,"2022-12-10","Android",5
"3536","  Thanks bros",0,"2022-12-10","Android",5
"3537"," Ur fucking forg munchers u main man got pocketed by 31 year old and u used mabppes money to pay the ",0,"2022-12-10","iPhone",5
"3538","  Go drink your tea at home boy and scream for France babe  cheh",2,"2022-12-10","iPhone",5
"3539","    Lol laughingwhat",0,"2022-12-10","iPhone",5
"3540","England battles hard but it wasnt enough in the end as France goes thru to the semissoccer

 ",3,"2022-12-10","Web App",5
"3541"," Giroud",0,"2022-12-10","Android",5
"3542"," Giroud",0,"2022-12-10","Android",5
"3543","  England was better but they lost joycatjoycatjoycatjoycatjoycat ",0,"2022-12-10","Android",5
"3544","   Congratulations Mike",0,"2022-12-10","Android",5
"3545","Lets Go bordel  facepunch ",26,"2022-12-10","iPhone",5
"3546","sob Lets fucking go boys well played  ",1,"2022-12-10","Web App",5
"3547","   Your team is coming home ",1,"2022-12-10","Web App",5
"3548","   Baguette eating snail eating little shit at football fucks",0,"2022-12-10","iPhone",5
"3549","   So many yellow cards are missing for england players",0,"2022-12-10","Android",5
"3550","Huge wondrous astounding amazing match
 is through to the semifinals
 
 ",3,"2022-12-10","Android",5
"3551"," Sad to see England beaten but good luck to France for the rest of the tournament",4,"2022-12-10","iPhone",5
"3552","Yes is a Giroud ",1,"2022-12-10","iPhone",5
"3553","Lets go France  ",0,"2022-12-10","Android",5
"3554","Thanks for saving football ",0,"2022-12-10","Web App",5
"3555"," Wastemen Harry Kane won you the match",0,"2022-12-10","iPhone",5
"3556","Its called piedballe now ",3,"2022-12-10","Android",5
"3557","Congratulations  soccer best wishes Scotland ",0,"2022-12-10","Android",5
"3558","LETS FUCKING GO PUTAIN  
Football is not coming home  ",1,"2022-12-10","iPhone",5
"3559","   Thank you Moctar",1,"2022-12-10","iPhone",5
"3560"," French losers cheating to win a game the ref is a French fan only reason you won hankeycountry anyway",0,"2022-12-10","Android",5
"3561","  Horrendous penalty from Kane Sums up his tournament 

Better side lost",0,"2022-12-10","Android",5
"3562","   Youre allowed to join Belgium in Seumland they will give you the  ",3,"2022-12-10","iPhone",5
"3563","     Derby
  
grin",1,"2022-12-10","iPhone",5
"3564","Only BIG players come up with BIG goals wink",0,"2022-12-10","iPhone",5
"3565","  Le goat sest rattraper",0,"2022-12-10","Android",5
"3566","Sorry  but we are FRANCE  Bravo les Bleus  

 
ENG FRA",44,"2022-12-10","iPhone",5
"3567","anyway congratulations ",0,"2022-12-10","Android",5
"3568","LEEEEETSSS GOOOOOO EquipeDeFrance",0,"2022-12-10","iPhone",5
"3569","GGs  lost 21 regain and go again in 2024 muscle

EZ4XRVL XRAVELFAM",3,"2022-12-10","iPhone",5
"3570","You stressed us out a bit but well donerunnerrunnerprayclapclapclap1",0,"2022-12-10","Web App",5
"3571","BRAVO LES BLEUS  LETS GO TO THE SEMIFINALS fire
FiersdetreBleus 
ANGFRA ",2,"2022-12-10","Android",5
"3572","  Ratio",13,"2022-12-10","Web App",5
"3573","GIROUD TO THE SEMIS 

ENGFRA FIFAWorldCup2022 WorldCup WorldCup2022 ",0,"2022-12-10","iPhone",5
"3574","
 soccer
Respect FairPlay NoToRacism NoALaInvasion  

 earthafrica


AlBayt  ",0,"2022-12-10","Android",5
"3575","  Prime minister 
is now an official supporter of 
It was a wo ",0,"2022-12-10","Android",5
"3576","     Lucky to stay on the pitch corrupt officials",1,"2022-12-10","iPhone",5
"3577","    mbappesunglasses ",0,"2022-12-10","Android",5
"3578","  U mad",0,"2022-12-10","iPhone",5
"3579"," Captain Hugo",0,"2022-12-10","Android",5
"3580","  Shame you needed a refs help",1,"2022-12-10","iPhone",5
"3581"," Bravo Girouuuuuuuud ",0,"2022-12-10","Android",5
"3582","Lets goooo  ",1,"2022-12-10","iPhone",5
"3583","hourglass  

 dan  taklukkan vs 

1vs2  ENGFRA

trophy ",37,"2022-12-10","Android",5
"3584","Hakimi vs Mbappe  on stream fort equipedefrance",0,"2022-12-10","iPhone",5
"3585","Congratulations  early Christmas present for scotland",0,"2022-12-10","iPhone",5
"3586","  ThreeLions THE QUEEN IS DEAD LONG LIVE THE KING    
France   ENGFRA",0,"2022-12-10","Android",5
"3587","   Quel beau kartingbravo Mr Giroud",2,"2022-12-10","Android",5
"3588","  Yeah yeah kissingheartbye hello from France ",0,"2022-12-10","iPhone",5
"3589","  Report this racist",0,"2022-12-10","Android",5
"3590"," Battered yous",0,"2022-12-10","iPhone",5
"3591","So Normandy meant nothing to you yeah  bit ungrateful no",1,"2022-12-10","iPhone",5
"3592","    Should of got a red for his dodgy hair cut and for his cheating fouls",1,"2022-12-10","Android",5
"3593"," retains their seat for the journey to the final ENGFRA FIFAWorldCup2022 EnglandVsFrance",0,"2022-12-10","Web App",5
"3594","Good game  blueheartENGFRA",3831,"2022-12-10","iPhone",5
"3595"," So raging",0,"2022-12-10","iPhone",5
"3596","Semifinal
Here we go 
FiersdetreBleus ",0,"2022-12-10","iPhone",5
"3597","  Cry cry",0,"2022-12-10","Android",5
"3598","    Lol what This was a bang average French team missing key players",0,"2022-12-10","iPhone",5
"3599","Lets gooooo  ",0,"2022-12-10","Android",5
"3600","Yeeees  vs  firefire ",2,"2022-12-10","Android",5
"3601","  Pleure en silence joy",0,"2022-12-10","Android",5
"3602","Congratulations  clapclapclap ",1,"2022-12-10","iPhone",5
"3603","Congratulations  clapclapclap ",1,"2022-12-10","iPhone",5
"3604","  Hary Flop",0,"2022-12-10","Web App",5
"3605","AllezLesBleus SEMI FINALS  Lets run it back WorldCup2022 Qatar2022",0,"2022-12-10","iPhone",5
"3606","  YOURE GOING BACK HOME",0,"2022-12-10","Android",5
"3607","Believe     leblues",0,"2022-12-10","Android",5
"3608"," England team is amazing Just needs to work on their short  long passing shooting ball movement ",16,"2022-12-10","iPhone",5
"3609","  England were the better team your time will come",0,"2022-12-10","iPhone",5
"3610"," good bye bastards and go home  keep on playing ",0,"2022-12-10","Android",5
"3611","    lucky win",1,"2022-12-10","iPhone",5
"3612"," So fuming",0,"2022-12-10","iPhone",5
"3613","LETS GOOOOOOOOOO ",0,"2022-12-10","Android",5
"3614","    Englands cup runs are the equivalent of a prem team beating c ",4,"2022-12-10","iPhone",5
"3615","  Strong hope for the France",3,"2022-12-10","Android",5
"3616","  GET THE FCK OUT OF HERE",0,"2022-12-10","Android",5
"3617","  Hateeeeeeeer ",0,"2022-12-10","Android",5
"3618","Mr GIROUD  ",0,"2022-12-10","iPhone",5
"3619","Mr GIROUD     angen ANGFRA coupedumonde2022 CoupeDuMondeFIFA",0,"2022-12-10","Web App",5
"3620"," Lets Go Bleus",0,"2022-12-10","Android",5
"3621","  Its not coming home cause theyre going home joy",0,"2022-12-10","iPhone",5
"3622","     Ollie Andy

I am sad you and Harry Kane are sad E ",1,"2022-12-10","iPhone",5
"3623"," Giroud for ever pray",0,"2022-12-10","iPhone",5
"3624","  He is magical",0,"2022-12-10","Android",5
"3625","Respect to  We move WorldcupQatar2022 FRAvsENG ",0,"2022-12-10","iPhone",5
"3626","thank you ",0,"2022-12-10","iPhone",5
"3627","  Theres no need to be upset ",0,"2022-12-10","Android",5
"3628","   Not sure about that one mate hahaha",0,"2022-12-10","Android",5
"3629"," Congratulations ",0,"2022-12-10","Android",5
"3630","   Pleure en silence ",0,"2022-12-10","Android",5
"3631","  You had 2 penalties lots of fouls not signaled on Mbappe whats up dude  
You lost because of Kane",0,"2022-12-10","Android",5
"3632","Gutted by that result and feel for Harry Kane England deserved more  

This squad is young enough to have a World ",9,"2022-12-10","Tweetbot iΟS",5
"3633","Very happy that  won but sad for ",0,"2022-12-10","iPhone",5
"3634","    So when we announcing the latest managerial sacking",0,"2022-12-10","iPhone",5
"3635","    Salut les rosbif",1,"2022-12-10","iPhone",5
"3636","  Q tal hitler",0,"2022-12-10","iPhone",5
"3637"," Waterloo",0,"2022-12-10","Android",5
"3638","    Que paso What happened  no mbappe goal No assist I ",0,"2022-12-10","iPhone",5
"3639","  CRY EVEN HARDER",0,"2022-12-10","Android",5
"3640","      Mike James the best",0,"2022-12-10","Web App",5
"3641","Croatia vs France 

Final replay soon then ",2,"2022-12-10","iPhone",5
"3642","Hey  Its not coming home stuckouttonguewinkingeyesoccer
Bravo  
WorldCup2022",0,"2022-12-10","Android",5
"3643","  England played better",0,"2022-12-10","Android",5
"3644","    BTW Giroud didnt score he missed it own goal",0,"2022-12-10","Android",5
"3645"," boring bunch of bastards you lot",1,"2022-12-10","iPhone",5
"3646","   Mbappe ",0,"2022-12-10","Android",5
"3647","Please save football  ",2,"2022-12-10","iPhone",5
"3648","England coming homme musclemuscleQatar2022  FRAANG   ",0,"2022-12-10","Android",5
"3649","  8 minutes extra time and you are talking about corruption  Are you serious ",8,"2022-12-10","iPhone",5
"3650"," LETS GOOOO",0,"2022-12-10","Android",5
"3651","In hindsight England were just unlucky to meet France at this early stage if they had Argentinas fixtures chanc ",0,"2022-12-10","iPhone",5
"3652"," At least youve not got the Germans to run scared from joyjoyjoy",0,"2022-12-10","iPhone",5
"3653","gonna support morocco im sorry but im with the african brothers on this one ",0,"2022-12-10","Android",5
"3654","Thank you  for sparing us neutrals world over the agony of a lifetime
ENGFRA 
FIFAWorldCup2022",0,"2022-12-10","Android",5
"3655","France Advances To The FIFA World Cup Qatar 2022 Semifinals    LesBleus ",1,"2022-12-10","Android",5
"3656","Thats what Im talking aboutclap ",3,"2022-12-10","Android",5
"3657"," Randal Kolo Muani and France have reached the semifinals of the World Cup Congrats trophy

SGE ",65,"2022-12-10","Web App",5
"3658","Quel match  bravo   AllezLesBleus FiersdetreBleus ANGFRA",0,"2022-12-10","iPhone",5
"3659","OLIVIER ",0,"2022-12-10","iPhone",5
"3660","On continue  ",2,"2022-12-10","iPhone",5
"3661","  Good job Walker for not stopping Mbapp",0,"2022-12-10","iPhone",5
"3662","Weve done it again raisedhands
Allez les Bleus blueheart",4,"2022-12-10","Android",5
"3663","What a ENGFRA game FIFAWorldCup  And Im so happy with Frances qualification Congratulations  ",0,"2022-12-10","Android",5
"3664","Yeaaaahhh en demifinale  stuckouttonguewinkingeyefire ",1,"2022-12-10","Android",5
"3665","Yeaaaahhh en demifinale  stuckouttonguewinkingeyefire ",1,"2022-12-10","Android",5
"3666","ALLMLLLLLLLLEZZZZZZ LETSGOOGOOOOOOOO ",0,"2022-12-10","Web App",5
"3667","  Dont miss your chance to get some 

 NFTS 

 and a chance to o ",1,"2022-12-10","Web App",5
"3668","   On both sides",2,"2022-12-10","Android",5
"3669","fuck you cunts ",1,"2022-12-10","iPhone",5
"3670","  You need to score to win a game Just saying",4,"2022-12-10","iPhone",5
"3671","  Morocco  vrs France  Akosua you know there will be riots either way Paris is the place to be on Wednesday",2,"2022-12-10","iPhone",5
"3672","Thank you Eng 
Good game FIFAWorldCup ",2,"2022-12-10","iPad",5
"3673","  I love this word fairplay",0,"2022-12-10","Web App",5
"3674","  Cry morecry fasterits not coming Home ",1,"2022-12-10","Android",5
"3675","You have to love when France wins against england and writing it in english feels even better  ",94,"2022-12-10","iPhone",5
"3676","Truly great game between  and  Should have been the final  v   FIFAWorldCup",0,"2022-12-10","iPhone",5
"3677"," We are all French today ",0,"2022-12-10","Android",5
